Site,Date,NDVI,NDVI_mean,usrt_strv_mean,Alltrail_nb_revw,HFI,HFIperc,Density_trail,PLUZ_NAME,TYPE,vegclass,UTM,UTM_mE,UTM_mN,Latitude,Longitude,Elevation,buffer_area,forest_perc,distance_water,distance_trail,distance_trail_m,Use_Type,season
3,2020-03-01,0.257358333333333,0.533730065359477,0,0,38770.856347,4.93645977542596,0,NA,PRA,Coniferous Forest,11U,542425,5819464,52.5236,-116.375,1518,785039.343644122,88.3164344421387,141.000631708852,2030.38092937895,2030.38092937895,No_trail_inbuf,winter
3,2020-04-01,0.391083333333333,0.533730065359477,0,0,38770.856347,4.93645977542596,0,NA,PRA,Coniferous Forest,11U,542425,5819464,52.5236,-116.375,1518,785039.343644122,88.3164344421387,141.000631708852,2030.38092937895,2030.38092937895,No_trail_inbuf,winter
3,2020-12-01,0.384391666666667,0.533730065359477,0,0,38770.856347,4.93645977542596,0,NA,PRA,Coniferous Forest,11U,542425,5819464,52.5236,-116.375,1518,785039.343644122,88.3164344421387,141.000631708852,2030.38092937895,2030.38092937895,No_trail_inbuf,winter
3,2021-01-01,0.499591666666667,0.533730065359477,0,0,38770.856347,4.93645977542596,0,NA,PRA,Coniferous Forest,11U,542425,5819464,52.5236,-116.375,1518,785039.343644122,88.3164344421387,141.000631708852,2030.38092937895,2030.38092937895,No_trail_inbuf,winter
3,2021-02-01,0.241841666666667,0.533730065359477,0,0,38770.856347,4.93645977542596,0,NA,PRA,Coniferous Forest,11U,542425,5819464,52.5236,-116.375,1518,785039.343644122,88.3164344421387,141.000631708852,2030.38092937895,2030.38092937895,No_trail_inbuf,winter
3,2021-03-01,0.406525,0.533730065359477,0,0,38770.856347,4.93645977542596,0,NA,PRA,Coniferous Forest,11U,542425,5819464,52.5236,-116.375,1518,785039.343644122,88.3164344421387,141.000631708852,2030.38092937895,2030.38092937895,No_trail_inbuf,winter
3,2021-04-01,0.538666666666667,0.533730065359477,0,0,38770.856347,4.93645977542596,0,NA,PRA,Coniferous Forest,11U,542425,5819464,52.5236,-116.375,1518,785039.343644122,88.3164344421387,141.000631708852,2030.38092937895,2030.38092937895,No_trail_inbuf,winter
4,2019-12-01,0.161707142857143,0.438533613445378,0,0,36128.818366713,4.60006498192165,0,NA,PRA,Coniferous Forest,11U,545474,5820810,52.5355,-116.33,1485,785039.343644376,42.8109847276613,132.164605709127,4404.68331094312,4404.68331094312,No_trail_inbuf,winter
4,2020-01-01,0.1715,0.438533613445378,0,0,36128.818366713,4.60006498192165,0,NA,PRA,Coniferous Forest,11U,545474,5820810,52.5355,-116.33,1485,785039.343644376,42.8109847276613,132.164605709127,4404.68331094312,4404.68331094312,No_trail_inbuf,winter
4,2020-02-01,0.126071428571429,0.438533613445378,0,0,36128.818366713,4.60006498192165,0,NA,PRA,Coniferous Forest,11U,545474,5820810,52.5355,-116.33,1485,785039.343644376,42.8109847276613,132.164605709127,4404.68331094312,4404.68331094312,No_trail_inbuf,winter
4,2020-03-01,0.0624,0.438533613445378,0,0,36128.818366713,4.60006498192165,0,NA,PRA,Coniferous Forest,11U,545474,5820810,52.5355,-116.33,1485,785039.343644376,42.8109847276613,132.164605709127,4404.68331094312,4404.68331094312,No_trail_inbuf,winter
4,2020-04-01,0.0807785714285714,0.438533613445378,0,0,36128.818366713,4.60006498192165,0,NA,PRA,Coniferous Forest,11U,545474,5820810,52.5355,-116.33,1485,785039.343644376,42.8109847276613,132.164605709127,4404.68331094312,4404.68331094312,No_trail_inbuf,winter
4,2020-12-01,0.197335714285714,0.438533613445378,0,0,36128.818366713,4.60006498192165,0,NA,PRA,Coniferous Forest,11U,545474,5820810,52.5355,-116.33,1485,785039.343644376,42.8109847276613,132.164605709127,4404.68331094312,4404.68331094312,No_trail_inbuf,winter
4,2021-01-01,0.247542857142857,0.438533613445378,0,0,36128.818366713,4.60006498192165,0,NA,PRA,Coniferous Forest,11U,545474,5820810,52.5355,-116.33,1485,785039.343644376,42.8109847276613,132.164605709127,4404.68331094312,4404.68331094312,No_trail_inbuf,winter
4,2021-02-01,0.139378571428571,0.438533613445378,0,0,36128.818366713,4.60006498192165,0,NA,PRA,Coniferous Forest,11U,545474,5820810,52.5355,-116.33,1485,785039.343644376,42.8109847276613,132.164605709127,4404.68331094312,4404.68331094312,No_trail_inbuf,winter
4,2021-03-01,0.162571428571429,0.438533613445378,0,0,36128.818366713,4.60006498192165,0,NA,PRA,Coniferous Forest,11U,545474,5820810,52.5355,-116.33,1485,785039.343644376,42.8109847276613,132.164605709127,4404.68331094312,4404.68331094312,No_trail_inbuf,winter
4,2021-04-01,0.4216,0.438533613445378,0,0,36128.818366713,4.60006498192165,0,NA,PRA,Coniferous Forest,11U,545474,5820810,52.5355,-116.33,1485,785039.343644376,42.8109847276613,132.164605709127,4404.68331094312,4404.68331094312,No_trail_inbuf,winter
104,2019-12-01,0.210191666666667,0.469638562091503,0,0,64669.407448803,8.23396640286874,0,NA,No type,Coniferous Forest,11U,548112,5824723,52.5704,-116.29,1434,785039.343644163,80.5469539638626,155.655855043992,9101.57211682438,9101.57211682438,No_trail_inbuf,winter
104,2020-01-01,0.288033333333333,0.469638562091503,0,0,64669.407448803,8.23396640286874,0,NA,No type,Coniferous Forest,11U,548112,5824723,52.5704,-116.29,1434,785039.343644163,80.5469539638626,155.655855043992,9101.57211682438,9101.57211682438,No_trail_inbuf,winter
104,2020-02-01,0.228516666666667,0.469638562091503,0,0,64669.407448803,8.23396640286874,0,NA,No type,Coniferous Forest,11U,548112,5824723,52.5704,-116.29,1434,785039.343644163,80.5469539638626,155.655855043992,9101.57211682438,9101.57211682438,No_trail_inbuf,winter
104,2020-03-01,0.122291666666667,0.469638562091503,0,0,64669.407448803,8.23396640286874,0,NA,No type,Coniferous Forest,11U,548112,5824723,52.5704,-116.29,1434,785039.343644163,80.5469539638626,155.655855043992,9101.57211682438,9101.57211682438,No_trail_inbuf,winter
104,2020-04-01,0.144433333333333,0.469638562091503,0,0,64669.407448803,8.23396640286874,0,NA,No type,Coniferous Forest,11U,548112,5824723,52.5704,-116.29,1434,785039.343644163,80.5469539638626,155.655855043992,9101.57211682438,9101.57211682438,No_trail_inbuf,winter
104,2020-12-01,0.348791666666667,0.469638562091503,0,0,64669.407448803,8.23396640286874,0,NA,No type,Coniferous Forest,11U,548112,5824723,52.5704,-116.29,1434,785039.343644163,80.5469539638626,155.655855043992,9101.57211682438,9101.57211682438,No_trail_inbuf,winter
104,2021-01-01,0.3238,0.469638562091503,0,0,64669.407448803,8.23396640286874,0,NA,No type,Coniferous Forest,11U,548112,5824723,52.5704,-116.29,1434,785039.343644163,80.5469539638626,155.655855043992,9101.57211682438,9101.57211682438,No_trail_inbuf,winter
104,2021-02-01,0.207033333333333,0.469638562091503,0,0,64669.407448803,8.23396640286874,0,NA,No type,Coniferous Forest,11U,548112,5824723,52.5704,-116.29,1434,785039.343644163,80.5469539638626,155.655855043992,9101.57211682438,9101.57211682438,No_trail_inbuf,winter
104,2021-03-01,0.252091666666667,0.469638562091503,0,0,64669.407448803,8.23396640286874,0,NA,No type,Coniferous Forest,11U,548112,5824723,52.5704,-116.29,1434,785039.343644163,80.5469539638626,155.655855043992,9101.57211682438,9101.57211682438,No_trail_inbuf,winter
104,2021-04-01,0.4505,0.469638562091503,0,0,64669.407448803,8.23396640286874,0,NA,No type,Coniferous Forest,11U,548112,5824723,52.5704,-116.29,1434,785039.343644163,80.5469539638626,155.655855043992,9101.57211682438,9101.57211682438,No_trail_inbuf,winter
5,2019-12-01,0.199075,0.460775490196078,0,0,222896.503834109,28.3800702107859,0,NA,No type,Coniferous Forest,11U,554349,5819308,52.5212,-116.199,1481,785039.343644326,63.60809242003,444.593016023796,2945.56031902949,2945.56031902949,No_trail_inbuf,winter
5,2020-01-01,0.308375,0.460775490196078,0,0,222896.503834109,28.3800702107859,0,NA,No type,Coniferous Forest,11U,554349,5819308,52.5212,-116.199,1481,785039.343644326,63.60809242003,444.593016023796,2945.56031902949,2945.56031902949,No_trail_inbuf,winter
5,2020-02-01,0.18605,0.460775490196078,0,0,222896.503834109,28.3800702107859,0,NA,No type,Coniferous Forest,11U,554349,5819308,52.5212,-116.199,1481,785039.343644326,63.60809242003,444.593016023796,2945.56031902949,2945.56031902949,No_trail_inbuf,winter
5,2020-03-01,0.119625,0.460775490196078,0,0,222896.503834109,28.3800702107859,0,NA,No type,Coniferous Forest,11U,554349,5819308,52.5212,-116.199,1481,785039.343644326,63.60809242003,444.593016023796,2945.56031902949,2945.56031902949,No_trail_inbuf,winter
5,2020-04-01,0.122891666666667,0.460775490196078,0,0,222896.503834109,28.3800702107859,0,NA,No type,Coniferous Forest,11U,554349,5819308,52.5212,-116.199,1481,785039.343644326,63.60809242003,444.593016023796,2945.56031902949,2945.56031902949,No_trail_inbuf,winter
5,2020-12-01,0.360441666666667,0.460775490196078,0,0,222896.503834109,28.3800702107859,0,NA,No type,Coniferous Forest,11U,554349,5819308,52.5212,-116.199,1481,785039.343644326,63.60809242003,444.593016023796,2945.56031902949,2945.56031902949,No_trail_inbuf,winter
5,2021-01-01,0.317741666666667,0.460775490196078,0,0,222896.503834109,28.3800702107859,0,NA,No type,Coniferous Forest,11U,554349,5819308,52.5212,-116.199,1481,785039.343644326,63.60809242003,444.593016023796,2945.56031902949,2945.56031902949,No_trail_inbuf,winter
5,2021-02-01,0.168691666666667,0.460775490196078,0,0,222896.503834109,28.3800702107859,0,NA,No type,Coniferous Forest,11U,554349,5819308,52.5212,-116.199,1481,785039.343644326,63.60809242003,444.593016023796,2945.56031902949,2945.56031902949,No_trail_inbuf,winter
5,2021-03-01,0.180666666666667,0.460775490196078,0,0,222896.503834109,28.3800702107859,0,NA,No type,Coniferous Forest,11U,554349,5819308,52.5212,-116.199,1481,785039.343644326,63.60809242003,444.593016023796,2945.56031902949,2945.56031902949,No_trail_inbuf,winter
5,2021-04-01,0.465366666666667,0.460775490196078,0,0,222896.503834109,28.3800702107859,0,NA,No type,Coniferous Forest,11U,554349,5819308,52.5212,-116.199,1481,785039.343644326,63.60809242003,444.593016023796,2945.56031902949,2945.56031902949,No_trail_inbuf,winter
105,2019-12-01,0.123866666666667,0.474393137254902,0,0,232277.740106604,29.57452655935,0,NA,No type,Coniferous Forest,11U,552679,5823380,52.5579,-116.223,1531,785039.343644251,63.117556352946,63.7109338406026,7194.20431001997,7194.20431001997,No_trail_inbuf,winter
105,2020-01-01,0.269225,0.474393137254902,0,0,232277.740106604,29.57452655935,0,NA,No type,Coniferous Forest,11U,552679,5823380,52.5579,-116.223,1531,785039.343644251,63.117556352946,63.7109338406026,7194.20431001997,7194.20431001997,No_trail_inbuf,winter
105,2020-02-01,0.200566666666667,0.474393137254902,0,0,232277.740106604,29.57452655935,0,NA,No type,Coniferous Forest,11U,552679,5823380,52.5579,-116.223,1531,785039.343644251,63.117556352946,63.7109338406026,7194.20431001997,7194.20431001997,No_trail_inbuf,winter
105,2020-03-01,0.1594,0.474393137254902,0,0,232277.740106604,29.57452655935,0,NA,No type,Coniferous Forest,11U,552679,5823380,52.5579,-116.223,1531,785039.343644251,63.117556352946,63.7109338406026,7194.20431001997,7194.20431001997,No_trail_inbuf,winter
105,2020-04-01,0.163658333333333,0.474393137254902,0,0,232277.740106604,29.57452655935,0,NA,No type,Coniferous Forest,11U,552679,5823380,52.5579,-116.223,1531,785039.343644251,63.117556352946,63.7109338406026,7194.20431001997,7194.20431001997,No_trail_inbuf,winter
105,2020-12-01,0.260333333333333,0.474393137254902,0,0,232277.740106604,29.57452655935,0,NA,No type,Coniferous Forest,11U,552679,5823380,52.5579,-116.223,1531,785039.343644251,63.117556352946,63.7109338406026,7194.20431001997,7194.20431001997,No_trail_inbuf,winter
105,2021-01-01,0.347425,0.474393137254902,0,0,232277.740106604,29.57452655935,0,NA,No type,Coniferous Forest,11U,552679,5823380,52.5579,-116.223,1531,785039.343644251,63.117556352946,63.7109338406026,7194.20431001997,7194.20431001997,No_trail_inbuf,winter
105,2021-02-01,0.22925,0.474393137254902,0,0,232277.740106604,29.57452655935,0,NA,No type,Coniferous Forest,11U,552679,5823380,52.5579,-116.223,1531,785039.343644251,63.117556352946,63.7109338406026,7194.20431001997,7194.20431001997,No_trail_inbuf,winter
105,2021-03-01,0.256266666666667,0.474393137254902,0,0,232277.740106604,29.57452655935,0,NA,No type,Coniferous Forest,11U,552679,5823380,52.5579,-116.223,1531,785039.343644251,63.117556352946,63.7109338406026,7194.20431001997,7194.20431001997,No_trail_inbuf,winter
105,2021-04-01,0.374525,0.474393137254902,0,0,232277.740106604,29.57452655935,0,NA,No type,Coniferous Forest,11U,552679,5823380,52.5579,-116.223,1531,785039.343644251,63.117556352946,63.7109338406026,7194.20431001997,7194.20431001997,No_trail_inbuf,winter
6,2019-12-01,0.179033333333333,0.492004575163399,0,0,494743.298112033,62.9926862701501,0,NA,No type,Coniferous Forest,11U,557738,5817147,52.5014,-116.149,1403,785039.343644137,82.8465876763791,77.2878430736018,1080.63562245525,1080.63562245525,No_trail_inbuf,winter
6,2020-01-01,0.3266,0.492004575163399,0,0,494743.298112033,62.9926862701501,0,NA,No type,Coniferous Forest,11U,557738,5817147,52.5014,-116.149,1403,785039.343644137,82.8465876763791,77.2878430736018,1080.63562245525,1080.63562245525,No_trail_inbuf,winter
6,2020-02-01,0.219516666666667,0.492004575163399,0,0,494743.298112033,62.9926862701501,0,NA,No type,Coniferous Forest,11U,557738,5817147,52.5014,-116.149,1403,785039.343644137,82.8465876763791,77.2878430736018,1080.63562245525,1080.63562245525,No_trail_inbuf,winter
6,2020-03-01,0.13595,0.492004575163399,0,0,494743.298112033,62.9926862701501,0,NA,No type,Coniferous Forest,11U,557738,5817147,52.5014,-116.149,1403,785039.343644137,82.8465876763791,77.2878430736018,1080.63562245525,1080.63562245525,No_trail_inbuf,winter
6,2020-04-01,0.284316666666667,0.492004575163399,0,0,494743.298112033,62.9926862701501,0,NA,No type,Coniferous Forest,11U,557738,5817147,52.5014,-116.149,1403,785039.343644137,82.8465876763791,77.2878430736018,1080.63562245525,1080.63562245525,No_trail_inbuf,winter
6,2020-12-01,0.368016666666667,0.492004575163399,0,0,494743.298112033,62.9926862701501,0,NA,No type,Coniferous Forest,11U,557738,5817147,52.5014,-116.149,1403,785039.343644137,82.8465876763791,77.2878430736018,1080.63562245525,1080.63562245525,No_trail_inbuf,winter
6,2021-01-01,0.400983333333333,0.492004575163399,0,0,494743.298112033,62.9926862701501,0,NA,No type,Coniferous Forest,11U,557738,5817147,52.5014,-116.149,1403,785039.343644137,82.8465876763791,77.2878430736018,1080.63562245525,1080.63562245525,No_trail_inbuf,winter
6,2021-02-01,0.22385,0.492004575163399,0,0,494743.298112033,62.9926862701501,0,NA,No type,Coniferous Forest,11U,557738,5817147,52.5014,-116.149,1403,785039.343644137,82.8465876763791,77.2878430736018,1080.63562245525,1080.63562245525,No_trail_inbuf,winter
6,2021-03-01,0.499616666666667,0.492004575163399,0,0,494743.298112033,62.9926862701501,0,NA,No type,Coniferous Forest,11U,557738,5817147,52.5014,-116.149,1403,785039.343644137,82.8465876763791,77.2878430736018,1080.63562245525,1080.63562245525,No_trail_inbuf,winter
6,2021-04-01,0.508866666666667,0.492004575163399,0,0,494743.298112033,62.9926862701501,0,NA,No type,Coniferous Forest,11U,557738,5817147,52.5014,-116.149,1403,785039.343644137,82.8465876763791,77.2878430736018,1080.63562245525,1080.63562245525,No_trail_inbuf,winter
7,2019-12-01,0.408683333333333,0.564122875816993,28.358681201525,3,190902.601278008,24.3064791708163,0.0107819635109687,Kiska/Willson,PLUZ,Coniferous Forest,11U,566759,5816489,52.4944,-116.017,1354,785039.343644367,68.0696432841765,379.18983168838,94.57655237467,94.57655237467,Non-Motorized,winter
7,2020-01-01,0.465533333333333,0.564122875816993,28.358681201525,3,190902.601278008,24.3064791708163,0.0107819635109687,Kiska/Willson,PLUZ,Coniferous Forest,11U,566759,5816489,52.4944,-116.017,1354,785039.343644367,68.0696432841765,379.18983168838,94.57655237467,94.57655237467,Non-Motorized,winter
7,2020-02-01,0.314291666666667,0.564122875816993,28.358681201525,3,190902.601278008,24.3064791708163,0.0107819635109687,Kiska/Willson,PLUZ,Coniferous Forest,11U,566759,5816489,52.4944,-116.017,1354,785039.343644367,68.0696432841765,379.18983168838,94.57655237467,94.57655237467,Non-Motorized,winter
7,2020-03-01,0.242108333333333,0.564122875816993,28.358681201525,3,190902.601278008,24.3064791708163,0.0107819635109687,Kiska/Willson,PLUZ,Coniferous Forest,11U,566759,5816489,52.4944,-116.017,1354,785039.343644367,68.0696432841765,379.18983168838,94.57655237467,94.57655237467,Non-Motorized,winter
7,2020-04-01,0.362208333333333,0.564122875816993,28.358681201525,3,190902.601278008,24.3064791708163,0.0107819635109687,Kiska/Willson,PLUZ,Coniferous Forest,11U,566759,5816489,52.4944,-116.017,1354,785039.343644367,68.0696432841765,379.18983168838,94.57655237467,94.57655237467,Non-Motorized,winter
7,2020-12-01,0.493075,0.564122875816993,28.358681201525,3,190902.601278008,24.3064791708163,0.0107819635109687,Kiska/Willson,PLUZ,Coniferous Forest,11U,566759,5816489,52.4944,-116.017,1354,785039.343644367,68.0696432841765,379.18983168838,94.57655237467,94.57655237467,Non-Motorized,winter
7,2021-01-01,0.473133333333333,0.564122875816993,28.358681201525,3,190902.601278008,24.3064791708163,0.0107819635109687,Kiska/Willson,PLUZ,Coniferous Forest,11U,566759,5816489,52.4944,-116.017,1354,785039.343644367,68.0696432841765,379.18983168838,94.57655237467,94.57655237467,Non-Motorized,winter
7,2021-02-01,0.497808333333333,0.564122875816993,28.358681201525,3,190902.601278008,24.3064791708163,0.0107819635109687,Kiska/Willson,PLUZ,Coniferous Forest,11U,566759,5816489,52.4944,-116.017,1354,785039.343644367,68.0696432841765,379.18983168838,94.57655237467,94.57655237467,Non-Motorized,winter
7,2021-03-01,0.546675,0.564122875816993,28.358681201525,3,190902.601278008,24.3064791708163,0.0107819635109687,Kiska/Willson,PLUZ,Coniferous Forest,11U,566759,5816489,52.4944,-116.017,1354,785039.343644367,68.0696432841765,379.18983168838,94.57655237467,94.57655237467,Non-Motorized,winter
7,2021-04-01,0.576133333333333,0.564122875816993,28.358681201525,3,190902.601278008,24.3064791708163,0.0107819635109687,Kiska/Willson,PLUZ,Coniferous Forest,11U,566759,5816489,52.4944,-116.017,1354,785039.343644367,68.0696432841765,379.18983168838,94.57655237467,94.57655237467,Non-Motorized,winter
8,2019-12-01,0.155383333333333,0.465681699346405,0,0,302568.883481372,38.5242747602326,0.00102616433317783,NA,No type,Coniferous Forest,11U,571747,5818643,52.5132,-115.943,1281,785039.343644307,75.5971771681655,383.686655638048,289.621973225228,289.621973225228,No_trail_inbuf,winter
8,2020-01-01,0.216141666666667,0.465681699346405,0,0,302568.883481372,38.5242747602326,0.00102616433317783,NA,No type,Coniferous Forest,11U,571747,5818643,52.5132,-115.943,1281,785039.343644307,75.5971771681655,383.686655638048,289.621973225228,289.621973225228,No_trail_inbuf,winter
8,2020-02-01,0.135791666666667,0.465681699346405,0,0,302568.883481372,38.5242747602326,0.00102616433317783,NA,No type,Coniferous Forest,11U,571747,5818643,52.5132,-115.943,1281,785039.343644307,75.5971771681655,383.686655638048,289.621973225228,289.621973225228,No_trail_inbuf,winter
8,2020-03-01,0.104608333333333,0.465681699346405,0,0,302568.883481372,38.5242747602326,0.00102616433317783,NA,No type,Coniferous Forest,11U,571747,5818643,52.5132,-115.943,1281,785039.343644307,75.5971771681655,383.686655638048,289.621973225228,289.621973225228,No_trail_inbuf,winter
8,2020-04-01,0.26095,0.465681699346405,0,0,302568.883481372,38.5242747602326,0.00102616433317783,NA,No type,Coniferous Forest,11U,571747,5818643,52.5132,-115.943,1281,785039.343644307,75.5971771681655,383.686655638048,289.621973225228,289.621973225228,No_trail_inbuf,winter
8,2020-12-01,0.238433333333333,0.465681699346405,0,0,302568.883481372,38.5242747602326,0.00102616433317783,NA,No type,Coniferous Forest,11U,571747,5818643,52.5132,-115.943,1281,785039.343644307,75.5971771681655,383.686655638048,289.621973225228,289.621973225228,No_trail_inbuf,winter
8,2021-01-01,0.31395,0.465681699346405,0,0,302568.883481372,38.5242747602326,0.00102616433317783,NA,No type,Coniferous Forest,11U,571747,5818643,52.5132,-115.943,1281,785039.343644307,75.5971771681655,383.686655638048,289.621973225228,289.621973225228,No_trail_inbuf,winter
8,2021-02-01,0.20575,0.465681699346405,0,0,302568.883481372,38.5242747602326,0.00102616433317783,NA,No type,Coniferous Forest,11U,571747,5818643,52.5132,-115.943,1281,785039.343644307,75.5971771681655,383.686655638048,289.621973225228,289.621973225228,No_trail_inbuf,winter
8,2021-03-01,0.456825,0.465681699346405,0,0,302568.883481372,38.5242747602326,0.00102616433317783,NA,No type,Coniferous Forest,11U,571747,5818643,52.5132,-115.943,1281,785039.343644307,75.5971771681655,383.686655638048,289.621973225228,289.621973225228,No_trail_inbuf,winter
8,2021-04-01,0.469675,0.465681699346405,0,0,302568.883481372,38.5242747602326,0.00102616433317783,NA,No type,Coniferous Forest,11U,571747,5818643,52.5132,-115.943,1281,785039.343644307,75.5971771681655,383.686655638048,289.621973225228,289.621973225228,No_trail_inbuf,winter
9,2019-12-01,0.202941666666667,0.539101960784314,34.7843189065633,0,136898.696723253,17.430487055385,0,NA,No type,Coniferous Forest,11U,579051,5816257,52.4907,-115.836,1335,785039.343644227,87.8570815615122,186.315353691413,851.834564468024,851.834564468024,No_trail_inbuf,winter
9,2020-01-01,0.338775,0.539101960784314,34.7843189065633,0,136898.696723253,17.430487055385,0,NA,No type,Coniferous Forest,11U,579051,5816257,52.4907,-115.836,1335,785039.343644227,87.8570815615122,186.315353691413,851.834564468024,851.834564468024,No_trail_inbuf,winter
9,2020-02-01,0.290883333333333,0.539101960784314,34.7843189065633,0,136898.696723253,17.430487055385,0,NA,No type,Coniferous Forest,11U,579051,5816257,52.4907,-115.836,1335,785039.343644227,87.8570815615122,186.315353691413,851.834564468024,851.834564468024,No_trail_inbuf,winter
9,2020-03-01,0.204541666666667,0.539101960784314,34.7843189065633,0,136898.696723253,17.430487055385,0,NA,No type,Coniferous Forest,11U,579051,5816257,52.4907,-115.836,1335,785039.343644227,87.8570815615122,186.315353691413,851.834564468024,851.834564468024,No_trail_inbuf,winter
9,2020-04-01,0.3259,0.539101960784314,34.7843189065633,0,136898.696723253,17.430487055385,0,NA,No type,Coniferous Forest,11U,579051,5816257,52.4907,-115.836,1335,785039.343644227,87.8570815615122,186.315353691413,851.834564468024,851.834564468024,No_trail_inbuf,winter
9,2020-12-01,0.37885,0.539101960784314,34.7843189065633,0,136898.696723253,17.430487055385,0,NA,No type,Coniferous Forest,11U,579051,5816257,52.4907,-115.836,1335,785039.343644227,87.8570815615122,186.315353691413,851.834564468024,851.834564468024,No_trail_inbuf,winter
9,2021-01-01,0.481425,0.539101960784314,34.7843189065633,0,136898.696723253,17.430487055385,0,NA,No type,Coniferous Forest,11U,579051,5816257,52.4907,-115.836,1335,785039.343644227,87.8570815615122,186.315353691413,851.834564468024,851.834564468024,No_trail_inbuf,winter
9,2021-02-01,0.312216666666667,0.539101960784314,34.7843189065633,0,136898.696723253,17.430487055385,0,NA,No type,Coniferous Forest,11U,579051,5816257,52.4907,-115.836,1335,785039.343644227,87.8570815615122,186.315353691413,851.834564468024,851.834564468024,No_trail_inbuf,winter
9,2021-03-01,0.513991666666667,0.539101960784314,34.7843189065633,0,136898.696723253,17.430487055385,0,NA,No type,Coniferous Forest,11U,579051,5816257,52.4907,-115.836,1335,785039.343644227,87.8570815615122,186.315353691413,851.834564468024,851.834564468024,No_trail_inbuf,winter
9,2021-04-01,0.581683333333333,0.539101960784314,34.7843189065633,0,136898.696723253,17.430487055385,0,NA,No type,Coniferous Forest,11U,579051,5816257,52.4907,-115.836,1335,785039.343644227,87.8570815615122,186.315353691413,851.834564468024,851.834564468024,No_trail_inbuf,winter
12,2019-12-01,0.18513,0.526655294117647,0,0,41590.8537201848,5.2955130672837,0,NA,No type,Mixed Forest,11U,596570,5818741,52.5102,-115.577,1166,785039.34364421,61.3869709272135,207.013778198774,13797.9877334855,13797.9877334855,No_trail_inbuf,winter
12,2020-01-01,0.32369,0.526655294117647,0,0,41590.8537201848,5.2955130672837,0,NA,No type,Mixed Forest,11U,596570,5818741,52.5102,-115.577,1166,785039.34364421,61.3869709272135,207.013778198774,13797.9877334855,13797.9877334855,No_trail_inbuf,winter
12,2020-02-01,0.19185,0.526655294117647,0,0,41590.8537201848,5.2955130672837,0,NA,No type,Mixed Forest,11U,596570,5818741,52.5102,-115.577,1166,785039.34364421,61.3869709272135,207.013778198774,13797.9877334855,13797.9877334855,No_trail_inbuf,winter
12,2020-03-01,0.13167,0.526655294117647,0,0,41590.8537201848,5.2955130672837,0,NA,No type,Mixed Forest,11U,596570,5818741,52.5102,-115.577,1166,785039.34364421,61.3869709272135,207.013778198774,13797.9877334855,13797.9877334855,No_trail_inbuf,winter
12,2020-04-01,0.33503,0.526655294117647,0,0,41590.8537201848,5.2955130672837,0,NA,No type,Mixed Forest,11U,596570,5818741,52.5102,-115.577,1166,785039.34364421,61.3869709272135,207.013778198774,13797.9877334855,13797.9877334855,No_trail_inbuf,winter
12,2020-12-01,0.30604,0.526655294117647,0,0,41590.8537201848,5.2955130672837,0,NA,No type,Mixed Forest,11U,596570,5818741,52.5102,-115.577,1166,785039.34364421,61.3869709272135,207.013778198774,13797.9877334855,13797.9877334855,No_trail_inbuf,winter
12,2021-01-01,0.35227,0.526655294117647,0,0,41590.8537201848,5.2955130672837,0,NA,No type,Mixed Forest,11U,596570,5818741,52.5102,-115.577,1166,785039.34364421,61.3869709272135,207.013778198774,13797.9877334855,13797.9877334855,No_trail_inbuf,winter
12,2021-02-01,0.31336,0.526655294117647,0,0,41590.8537201848,5.2955130672837,0,NA,No type,Mixed Forest,11U,596570,5818741,52.5102,-115.577,1166,785039.34364421,61.3869709272135,207.013778198774,13797.9877334855,13797.9877334855,No_trail_inbuf,winter
12,2021-03-01,0.42293,0.526655294117647,0,0,41590.8537201848,5.2955130672837,0,NA,No type,Mixed Forest,11U,596570,5818741,52.5102,-115.577,1166,785039.34364421,61.3869709272135,207.013778198774,13797.9877334855,13797.9877334855,No_trail_inbuf,winter
12,2021-04-01,0.48243,0.526655294117647,0,0,41590.8537201848,5.2955130672837,0,NA,No type,Mixed Forest,11U,596570,5818741,52.5102,-115.577,1166,785039.34364421,61.3869709272135,207.013778198774,13797.9877334855,13797.9877334855,No_trail_inbuf,winter
13,2019-12-01,0.173516666666667,0.491500980392157,0,0,5837.88019578,0.743302146908956,0.000591910626745433,Blackstone/Wapiabi,PLUZ,Shrubland,11U,531831,5810359,52.4425,-116.532,1830,785039.343644241,93.5071441877886,133.819732980859,433.797971813919,433.797971813919,Non-Motorized,winter
13,2020-01-01,0.279008333333333,0.491500980392157,0,0,5837.88019578,0.743302146908956,0.000591910626745433,Blackstone/Wapiabi,PLUZ,Shrubland,11U,531831,5810359,52.4425,-116.532,1830,785039.343644241,93.5071441877886,133.819732980859,433.797971813919,433.797971813919,Non-Motorized,winter
13,2020-02-01,0.258058333333333,0.491500980392157,0,0,5837.88019578,0.743302146908956,0.000591910626745433,Blackstone/Wapiabi,PLUZ,Shrubland,11U,531831,5810359,52.4425,-116.532,1830,785039.343644241,93.5071441877886,133.819732980859,433.797971813919,433.797971813919,Non-Motorized,winter
13,2020-03-01,0.10295,0.491500980392157,0,0,5837.88019578,0.743302146908956,0.000591910626745433,Blackstone/Wapiabi,PLUZ,Shrubland,11U,531831,5810359,52.4425,-116.532,1830,785039.343644241,93.5071441877886,133.819732980859,433.797971813919,433.797971813919,Non-Motorized,winter
